Date,x1,x2,x3,x4,x5,y1
9/20/2001,984.54,26.59,111.76,4.742,43.74,675
9/21/2001,965.8,25.37,112.92,4.691,42.66,688
9/24/2001,1003.45,21.5,112.78,4.716,37.75,685
9/25/2001,1012.27,21.56,112.21,4.7,35.81,689
9/26/2001,1007.04,22.38,112.27,4.628,35.26,691
9/27/2001,1018.61,22.74,112.93,4.548,34,698
9/28/2001,1040.94,23.43,113.41,4.588,31.93,692
10/1/2001,1038.55,23.28,112.95,4.54,32.32,705
10/2/2001,1051.33,22.79,113,4.501,31.18,707
10/3/2001,1072.28,22.08,113.22,4.468,31.34,715
10/4/2001,1069.63,22.63,112.96,4.506,31.97,728
10/5/2001,1071.38,22.39,112.79,4.504,33.39,731
10/8/2001,1062.44,22.45,112.57,4.506,35.12,731
10/9/2001,1056.75,22.48,113.35,4.593,34.83,721
10/10/2001,1080.99,22.53,113.65,4.597,31.6,713
10/11/2001,1097.43,23.34,114.48,4.666,31.5,704
10/12/2001,1091.65,22.5,113.61,4.669,35.27,708
10/15/2001,1089.98,22.29,113.82,4.599,35.31,702
10/16/2001,1097.54,22,113.95,4.559,32.88,689
10/17/2001,1077.09,21.81,114.34,4.567,35.08,682
10/18/2001,1068.61,21.31,114.46,4.577,34.95,688
10/19/2001,1073.48,21.83,114.88,4.621,34.11,678
10/22/2001,1089.9,21.76,115.74,4.633,32.25,672
10/23/2001,1084.78,21.52,115.88,4.643,32,675
10/24/2001,1085.2,22.05,115.57,4.596,30.95,685
10/25/2001,1100.09,21.77,115.68,4.551,29.46,690
10/26/2001,1104.61,22.03,115.54,4.529,28.42,692
10/29/2001,1078.3,22.15,114.27,4.48,31.64,717
10/30/2001,1059.79,21.87,114.41,4.41,33.46,714
10/31/2001,1059.78,21.18,114.86,4.232,33.56,730
11/1/2001,1084.1,20.39,114.55,4.24,32.31,739
11/2/2001,1087.2,20.19,114.46,4.358,30.71,732
11/5/2001,1102.84,20.02,114.91,4.296,30.5,724
11/6/2001,1118.86,19.92,115.12,4.256,28.8,719
11/7/2001,1115.8,20.09,114.98,4.178,29.13,718
11/8/2001,1118.54,21.17,115.16,4.286,28.62,711
11/9/2001,1120.31,22.22,115.1,4.303,27.44,705
11/12/2001,1118.33,21.23,115.18,4.303,29.35,706
11/13/2001,1139.09,21.67,116.53,4.378,26.47,691
11/14/2001,1141.21,19.74,116.25,4.539,26.56,684
11/15/2001,1142.24,17.45,116.51,4.762,25.56,671
11/16/2001,1138.65,18.03,116.41,4.843,25.07,668
11/19/2001,1151.06,17.72,117.04,4.798,24.46,676
11/20/2001,1142.66,18.55,116.62,4.863,24.12,666
11/21/2001,1137.03,17.96,117.15,5.013,24.19,660
11/23/2001,1150.34,17.96,117.34,4.987,23.25,648
11/26/2001,1157.42,18.69,117.11,5.015,23.79,646
11/27/2001,1149.5,19.48,116.89,4.919,24,653
11/28/2001,1128.52,19.22,116.17,4.925,25.9,660
11/29/2001,1140.2,18.62,116.13,4.756,25.18,682
11/30/2001,1139.45,19.44,116.13,4.752,23.84,530
12/3/2001,1129.9,20.09,115.96,4.687,25.77,522
12/4/2001,1144.8,19.65,116.08,4.66,24.08,520
12/5/2001,1170.35,19.49,116.41,4.893,23.02,498
12/6/2001,1167.1,18.54,115.64,5.013,23.71,498
12/7/2001,1158.31,19.04,116.07,5.167,23.49,488
12/10/2001,1139.93,18.37,116.26,5.098,25.62,494
12/11/2001,1136.76,18.08,116.05,5.051,25.3,498
12/12/2001,1137.07,18.36,115.33,5.005,24.87,499
12/13/2001,1119.38,18.12,115.8,5.073,25.91,494
12/14/2001,1123.09,19.23,114.93,5.188,24.63,491
12/17/2001,1134.36,19.22,114.93,5.186,24.26,483
12/18/2001,1142.92,19.36,115.15,5.121,23.29,500
12/19/2001,1149.56,19.2,115.48,5.047,22.58,504
12/20/2001,1139.93,18.5,115.59,5.03,23.67,508
12/21/2001,1144.89,19.27,116.98,5.084,22.5,501
12/24/2001,1144.65,19.27,117.91,5.136,22.62,501
12/26/2001,1149.37,21.27,117.85,5.199,22.29,498
12/27/2001,1157.13,20.9,117.57,5.065,21.59,503
12/28/2001,1161.02,20.41,117.25,5.113,21.4,502
12/31/2001,1148.08,19.84,116.75,5.051,23.8,521
1/2/2002,1154.67,21.01,115.79,5.16,22.71,502
1/3/2002,1165.27,20.37,116.11,5.111,21.34,494
1/4/2002,1172.51,21.62,116.33,5.128,20.45,492
1/7/2002,1164.89,21.48,116.33,5.049,21.94,500
1/8/2002,1160.71,21.25,116.83,5.08,21.83,502
1/9/2002,1155.14,20.18,117.01,5.051,22.13,506
1/10/2002,1156.55,20.38,116.88,4.979,22.36,515
1/11/2002,1145.6,19.68,116.64,4.866,22.6,521
1/14/2002,1138.4,18.89,116.64,4.876,23.58,520
1/15/2002,1146.19,18.9,117.29,4.835,22.7,524
1/16/2002,1127.57,18.86,117.59,4.839,23.45,523
1/17/2002,1138.88,17.97,117.85,4.925,22.25,514
1/18/2002,1127.58,18,117.64,4.894,22.52,515
1/22/2002,1119.31,18.34,117.7,4.919,23.61,512
1/23/2002,1128.18,19.2,118.43,5.029,21.88,502
1/24/2002,1132.15,19.4,118.64,5.008,21.15,504
1/25/2002,1133.28,19.72,119.85,5.071,21.01,505
1/28/2002,1133.06,20.05,120.04,5.073,21.14,506
1/29/2002,1100.64,19.58,119.62,4.942,24.35,519
1/30/2002,1113.57,19.08,119.76,5.014,23.22,505
1/31/2002,1130.2,19.48,120.21,5.033,21.09,515
2/1/2002,1122.19,20.38,119.69,4.985,21.12,519
2/4/2002,1094.44,20.07,118.95,4.902,24.87,526
2/5/2002,1090.02,20.07,119.41,4.894,25.45,522
2/6/2002,1083.51,19.78,119.52,4.923,26.09,516
2/7/2002,1080.17,19.64,119.16,4.939,25.11,521
2/8/2002,1096.22,20.26,118.98,4.879,23.26,524
2/11/2002,1111.93,21.41,118.44,4.907,21.78,521
2/12/2002,1107.5,20.73,118.25,4.975,21.62,508
2/13/2002,1118.51,21.18,118.83,4.987,20.85,499
2/14/2002,1116.48,21.23,118.4,4.945,21.77,500
2/15/2002,1104.18,21.5,118.55,4.875,22.37,506
2/19/2002,1083.34,20.88,118.33,4.873,24.43,504
2/20/2002,1097.98,20.29,118.93,4.889,22.66,498
2/21/2002,1080.95,20.76,119.16,4.853,23.8,501
2/22/2002,1089.84,20.87,118.48,4.831,22.86,503
2/25/2002,1109.43,20.25,119.13,4.849,21.84,497
2/26/2002,1109.38,21.41,119.82,4.927,21.68,492
2/27/2002,1109.89,21.29,119.53,4.833,21.49,493
2/28/2002,1106.73,21.74,119.16,4.877,21.59,500
3/1/2002,1131.78,22.4,119.4,4.981,19.96,488
3/4/2002,1153.84,22.45,118.81,4.999,20.5,486
3/5/2002,1146.13,23.17,118.57,5.001,20.3,484
3/6/2002,1162.77,23.15,117.96,5.052,19.94,483
3/7/2002,1157.54,23.71,116.8,5.227,20.04,476
3/8/2002,1164.31,23.84,117.99,5.325,19.27,465
3/11/2002,1168.26,24.31,117.78,5.323,19.84,465
3/12/2002,1165.58,24.2,117.8,5.31,19.59,466
3/13/2002,1154.09,24.16,117.96,5.279,19.46,466
3/14/2002,1153.04,24.56,117.29,5.409,19.2,455
3/15/2002,1166.15,24.51,117.18,5.327,18.42,457
3/18/2002,1165.55,25.11,117.46,5.3,18.93,456
3/19/2002,1170.29,24.88,117.6,5.286,18.16,459
3/20/2002,1151.85,24.9,117.22,5.406,18.46,458
3/21/2002,1153.59,25.44,117.52,5.365,18.15,462
3/22/2002,1148.69,24.9,118.05,5.404,17.77,462
3/25/2002,1131.87,24.31,118.1,5.408,18.48,463
3/26/2002,1138.49,25.36,118.14,5.343,18.13,462
3/27/2002,1144.58,25.87,118.54,5.341,17.7,461
3/28/2002,1147.39,26.31,118.62,5.4,17.4,458
4/1/2002,1146.55,26.88,117.77,5.425,18.73,452
4/2/2002,1136.77,27.71,117.92,5.341,19.16,455
4/3/2002,1125.4,27.56,117.68,5.278,20.2,457
4/4/2002,1126.34,26.58,117.94,5.258,19.78,459
4/5/2002,1122.73,26.21,117.69,5.206,19.13,460
4/8/2002,1125.29,26.54,118.2,5.262,19.61,461
4/9/2002,1117.8,25.82,117.56,5.202,19.47,462
4/10/2002,1130.46,26.13,117.56,5.233,18.19,451
4/11/2002,1103.69,24.99,117.37,5.206,20.3,450
4/12/2002,1111.01,23.47,117.74,5.156,19.42,444
4/15/2002,1102.55,24.57,117.73,5.138,19.82,459
4/16/2002,1128.37,24.75,117.37,5.192,18.11,452
4/17/2002,1126.07,25.94,116.6,5.233,18.43,449
4/18/2002,1124.47,26.18,116.39,5.198,19.29,449
4/19/2002,1125.17,26.38,116.29,5.198,18.3,451
4/22/2002,1107.83,26.27,116.44,5.178,19.77,452
4/23/2002,1100.96,26.57,116.57,5.163,20.28,456
4/24/2002,1093.14,26.25,116.15,5.113,20.77,463
4/25/2002,1091.48,26.58,115.45,5.095,20.95,465
4/26/2002,1076.32,27.11,115.04,5.056,22.14,469
4/29/2002,1065.45,27.57,114.89,5.122,24.05,467
4/30/2002,1076.92,27.29,115.19,5.087,21.91,459
5/1/2002,1086.46,26.75,114.54,5.06,20.06,463
5/2/2002,1084.56,26.24,114.87,5.095,20.07,469
5/3/2002,1073.43,26.62,113.59,5.056,20.19,474
5/6/2002,1052.67,26.12,113.66,5.066,22.56,474
5/7/2002,1049.49,26.63,113.92,5.056,21.94,475
5/8/2002,1088.85,27.85,114.91,5.218,20.39,467
5/9/2002,1073.01,27.68,114.52,5.164,21.56,478
5/10/2002,1054.99,27.99,113.92,5.118,22.41,481
5/13/2002,1074.56,28.4,114.15,5.223,20.72,478
5/14/2002,1097.28,29.42,115.09,5.278,19.35,474
5/15/2002,1091.07,28.18,114.12,5.246,19.19,468
5/16/2002,1098.23,27.98,114.13,5.169,18.5,467
5/17/2002,1106.59,28.22,113,5.253,17.7,468
5/20/2002,1091.88,28.37,112.82,5.2,19.24,471
5/21/2002,1079.88,27.33,112.8,5.15,20.05,477
5/22/2002,1086.02,26.82,112.33,5.115,19.58,482
5/23/2002,1097.08,26.59,112.79,5.15,18.23,484
5/24/2002,1083.82,26.78,112.8,5.145,18.9,488
5/28/2002,1074.55,25.27,112.1,5.13,20.31,483
5/29/2002,1067.66,25.76,111.62,5.063,20.39,488
5/30/2002,1064.66,24.67,111.17,5.022,20.61,491
5/31/2002,1067.14,25.31,111.81,5.045,19.98,484
6/3/2002,1040.68,25.08,111.3,4.999,23.37,489
6/4/2002,1040.69,25.33,111.09,5.028,23.89,501
6/5/2002,1049.9,24.89,111.35,5.049,22.61,509
6/6/2002,1029.15,24.79,110.83,4.977,24.16,528
6/7/2002,1027.53,24.75,110.99,5.068,23.51,525
6/10/2002,1030.74,24.29,111.1,5.028,23.72,519
6/11/2002,1013.6,24.12,110.68,4.975,24.45,535
6/12/2002,1020.26,24.64,111,4.964,24.15,546
6/13/2002,1009.56,25.65,111.15,4.901,25.02,535
6/14/2002,1007.27,25.94,110.76,4.799,25.96,554
6/17/2002,1036.17,26.09,110.8,4.846,24.64,543
6/18/2002,1037.14,25.43,110.2,4.835,24.24,548
6/19/2002,1019.99,25.31,109.67,4.728,26.06,575
6/20/2002,1006.29,25.6,108.94,4.791,27.48,604
6/21/2002,989.14,25.52,108.19,4.768,27.23,639
6/24/2002,992.72,26.19,108.2,4.829,26.98,613
6/25/2002,976.14,26.07,107.57,4.819,27.84,614
6/26/2002,973.53,26.76,106.56,4.744,28.42,632
6/27/2002,990.64,26.86,106.37,4.823,26.29,613
6/28/2002,989.81,26.86,106.11,4.799,25.4,603
7/1/2002,968.65,26.81,106.51,4.782,27.11,605
7/2/2002,948.09,26.77,106.8,4.727,28.96,619
7/3/2002,953.99,26.8,107.05,4.766,29.42,632
7/5/2002,989.03,26.8,107.74,4.856,27.11,624
7/8/2002,976.98,26.07,106.21,4.796,28.25,624
7/9/2002,952.83,26.09,105.65,4.727,30.22,620
7/10/2002,920.47,26.77,106.08,4.614,34.1,623
7/11/2002,927.37,26.83,105.91,4.638,33.85,617
7/12/2002,921.39,27.48,105.89,4.574,32.94,608
7/15/2002,917.93,27.07,104.67,4.628,35.03,613
7/16/2002,901.05,27.75,104.49,4.682,36.65,609
7/17/2002,906.04,27.88,104.42,4.684,35.45,613
7/18/2002,881.56,27.57,104.47,4.608,35.12,607
7/19/2002,847.76,27.83,104.06,4.521,38.17,611
7/22/2002,819.85,26.6,104.75,4.446,41.87,625
7/23/2002,797.7,26.2,106.66,4.408,44.92,639
7/24/2002,843.42,26.69,105.52,4.487,39.86,649
7/25/2002,838.68,26.72,105.12,4.382,39.27,666
7/26/2002,852.84,26.54,106.61,4.384,35.51,682
7/29/2002,898.96,26.55,107.1,4.563,31.33,700
7/30/2002,902.78,27.36,106.8,4.587,31.92,718
7/31/2002,911.62,27.02,107.41,4.461,32.03,719
8/1/2002,884.66,26.47,107.02,4.391,36.95,694
8/2/2002,864.24,26.84,106.67,4.292,41.29,696
8/5/2002,834.6,26.58,107.27,4.21,45.08,708
8/6/2002,859.57,27.17,108.69,4.333,42.03,701
8/7/2002,876.77,26.5,107.85,4.306,38.73,683
8/8/2002,905.46,26.67,108.66,4.396,36.33,661
8/9/2002,908.64,26.86,108.18,4.257,35.33,696
8/12/2002,903.8,27.86,107.41,4.217,37.05,709
8/13/2002,884.21,27.9,107.11,4.087,35.82,720
8/14/2002,919.62,28.15,106.79,4.121,32.36,707
8/15/2002,930.25,29.06,106.72,4.182,29.43,699
8/16/2002,928.77,29.33,106.65,4.326,28.81,682
8/19/2002,950.72,29.84,107.52,4.286,28.61,675
8/20/2002,937.43,30.11,107.31,4.149,29.59,679
8/21/2002,949.36,30.39,107.14,4.201,28.23,667
8/22/2002,962.7,30.14,108.13,4.319,27.75,666
8/23/2002,940.86,29.93,107.97,4.235,29.32,662
8/26/2002,947.95,29.28,107.86,4.226,29.89,658
8/27/2002,934.82,28.83,106.77,4.283,30.11,648
8/28/2002,917.87,28.34,107.08,4.214,33.32,645
8/29/2002,917.8,28.92,106.7,4.139,33.67,650
8/30/2002,916.07,28.98,106.98,4.143,32.64,652
9/3/2002,878.02,27.79,105.57,3.965,39.97,643
9/4/2002,893.4,28.27,106.1,3.963,37.44,647
9/5/2002,879.15,28.98,105.98,3.927,38.86,664
9/6/2002,893.92,29.61,106.84,4.013,36.33,651
9/9/2002,902.96,29.73,107.1,4.06,36.45,644
9/10/2002,909.58,29.73,107.52,3.996,35.08,650
9/11/2002,909.45,29.77,107.62,4.06,34.81,642
9/12/2002,886.91,28.85,107.13,3.962,37.5,648
9/13/2002,889.81,29.81,108.06,3.907,35.82,654
9/16/2002,891.1,29.67,108.24,3.914,36.74,660
9/17/2002,873.52,29.08,108.33,3.819,38.01,672
9/18/2002,869.46,29.48,107.76,3.843,37.52,680
9/19/2002,843.32,29.5,107,3.778,40.65,693
9/20/2002,845.39,29.61,107.53,3.787,38.98,691
9/23/2002,833.7,30.71,107.86,3.696,39.68,712
9/24/2002,819.29,30.77,107.52,3.646,40.52,715
9/25/2002,839.66,30.64,107.79,3.749,37.33,700
9/26/2002,854.95,30.41,107.68,3.766,34.6,705
9/27/2002,827.37,30.54,107.53,3.66,36.97,729
9/30/2002,815.28,30.45,106.87,3.596,39.69,726
10/1/2002,847.91,30.83,107.07,3.717,34.12,706
10/2/2002,827.91,30.49,107.16,3.669,36.83,697
10/3/2002,818.95,29.76,106.97,3.685,37.31,689
10/4/2002,800.58,29.62,107.6,3.666,39.46,684
10/7/2002,785.28,29.64,107.55,3.615,42.64,693
10/8/2002,798.55,29.48,108.07,3.635,41.02,694
10/9/2002,776.76,29.35,106.94,3.569,42.13,710
10/10/2002,803.92,28.97,107.2,3.658,37.55,704
10/11/2002,835.32,29.37,107.25,3.78,35.7,693
10/14/2002,841.44,30.03,107.15,3.787,36.04,693
10/15/2002,881.27,29.72,107.78,3.995,34.02,685
10/16/2002,860.02,29.47,107.63,4.05,36,682
10/17/2002,879.2,29.62,108.37,4.202,34.1,669
10/18/2002,884.39,29.6,108.52,4.107,33.53,661
10/21/2002,899.72,28.37,108.23,4.253,33.11,653
10/22/2002,890.16,27.92,107.94,4.26,34.09,645
10/23/2002,896.14,28.05,108,4.233,33.2,641
10/24/2002,882.5,28.05,107.91,4.117,34.03,648
10/25/2002,897.65,27.05,107.92,4.093,30,647
10/28/2002,890.23,27.29,107.16,4.087,31.07,650
10/29/2002,882.15,26.86,107.07,3.94,32.27,661
10/30/2002,890.71,26.81,107.07,3.963,31.23,644
10/31/2002,885.76,27.22,106.64,3.894,31.14,637
11/1/2002,900.96,27.13,106.08,4.006,29.3,631
11/4/2002,908.35,26.95,106.12,4.045,30.82,629
11/5/2002,915.39,26.14,105.87,4.072,31.23,628
11/6/2002,923.76,25.77,105.6,4.035,30.73,636
11/7/2002,902.65,25.38,104.97,3.894,31.42,637
11/8/2002,894.74,25.78,104.5,3.858,29.41,635
11/11/2002,876.19,25.94,104.57,3.841,31.3,633
11/12/2002,882.95,25.9,104.58,3.85,30.58,635
11/13/2002,882.53,25.19,105.1,3.841,31.24,637
11/14/2002,904.27,25.29,105.32,4.057,28.67,619
11/15/2002,909.83,25.51,105.04,4.031,26.65,613
11/18/2002,900.36,26.71,105.2,3.998,27.66,603
11/19/2002,896.74,26.42,105.67,3.979,27.41,596
11/20/2002,914.15,26.98,105.87,4.059,25.32,583
11/21/2002,933.76,27.3,105.81,4.154,23.81,577
11/22/2002,930.55,27.67,106.12,4.18,23.16,574
11/25/2002,932.88,26.03,106.54,4.176,24.07,579
11/26/2002,913.31,26.4,106.53,4.067,25.97,589
11/27/2002,938.87,26.89,106.77,4.26,27.25,574
11/29/2002,936.31,26.89,106.38,4.207,27.5,571
12/2/2002,934.53,27.24,106.35,4.231,27.46,554
12/3/2002,920.75,27.3,106.37,4.203,28.33,558
12/4/2002,917.57,26.71,106.14,4.153,28.92,566
12/5/2002,906.55,27.29,106.1,4.139,30.1,578
12/6/2002,912.23,26.93,105.36,4.085,28.88,576
12/9/2002,892,27.2,105.24,4.036,30.78,575
12/10/2002,904.45,27.74,105.37,4.048,28.76,576
12/11/2002,904.96,27.4,105.35,4.025,27.76,571
12/12/2002,901.59,28.01,104.51,4.025,27.29,567
12/13/2002,889.48,28.44,103.98,4.069,28.18,563
12/16/2002,910.4,30.1,104.06,4.161,26.24,555
12/17/2002,902.99,30.1,103.51,4.126,26.66,558
12/18/2002,891.12,30.44,103.54,4.036,28.29,553
12/19/2002,884.25,30.56,103.48,3.94,30.21,555
12/20/2002,895.75,30.6,103.47,3.959,26.71,557
12/23/2002,897.38,32.1,103.64,3.973,26.2,555
12/24/2002,892.47,32.21,103.29,3.936,26.49,557
12/26/2002,889.66,32.49,102.82,3.904,27.37,559
12/27/2002,875.4,32.72,102.41,3.81,29.55,565
12/30/2002,879.39,31.37,102.01,3.797,29.62,567
12/31/2002,879.82,31.2,101.85,3.816,28.62,558
1/2/2003,909.03,31.85,102.98,4.032,25.39,545
1/3/2003,908.59,33.08,102.47,4.019,24.68,541
1/6/2003,929.01,32.1,101.97,4.054,24.91,533
1/7/2003,922.93,31.08,102.57,4.007,25.13,529
1/8/2003,909.93,30.56,101.87,4.019,25.53,529
1/9/2003,927.58,31.99,101.94,4.181,24.25,521
1/10/2003,927.57,31.68,101.23,4.134,24.32,512
1/13/2003,926.26,32.26,101.47,4.122,24.9,512
1/14/2003,931.66,32.37,101.21,4.079,24.57,515
1/15/2003,918.22,33.21,101.34,4.062,25.51,519
1/16/2003,914.6,33.66,100.79,4.079,25.01,521
1/17/2003,901.78,33.91,100.55,4.011,25.7,527
1/21/2003,887.62,34.61,100.23,3.972,27.59,538
1/22/2003,878.36,34.5,100.23,3.916,29.01,548
1/23/2003,887.34,34.05,99.86,3.937,27.53,543
1/24/2003,861.4,35.08,99.22,3.93,31.51,551
1/27/2003,847.48,32.29,99.26,3.964,34.69,547
1/28/2003,858.54,32.67,99.48,3.97,31.93,542
1/29/2003,864.36,33.63,99.28,4.023,31.26,531
1/30/2003,844.61,33.85,99.52,3.963,31.32,535
1/31/2003,855.7,33.51,99.91,3.964,31.17,526
2/3/2003,860.32,32.76,99.9,3.994,31.02,519
2/4/2003,848.2,33.58,99.14,3.924,32.76,527
2/5/2003,843.59,33.93,99.65,3.997,33.04,521
2/6/2003,838.15,34.16,99.46,3.947,33.35,526
2/7/2003,829.69,35.12,99.57,3.931,34.01,527
2/10/2003,835.97,34.48,100.27,3.966,33.99,521
2/11/2003,829.2,35.44,100.39,3.959,33.68,520
2/12/2003,818.68,35.77,100.51,3.91,34.33,524
2/13/2003,817.37,36.36,99.59,3.879,33.7,531
2/14/2003,834.89,36.8,100.04,3.995,32.62,525
2/18/2003,851.17,36.96,100.53,3.951,31.11,519
2/19/2003,845.13,37.16,100,3.884,31.31,522
2/20/2003,837.1,36.79,99.55,3.869,31.16,521
2/21/2003,848.17,36.78,100.09,3.89,30.25,514
2/24/2003,832.58,36.7,99.66,3.846,31.98,510
2/25/2003,838.57,35.96,99.86,3.822,31.74,512
2/26/2003,827.55,37.7,99.62,3.767,31.94,512
2/27/2003,837.28,37.2,99.81,3.739,30.53,511
2/28/2003,841.15,36.6,99.71,3.692,29.63,512
3/3/2003,834.81,35.88,99.1,3.675,30.43,514
3/4/2003,821.99,36.89,99.13,3.648,31.83,514
3/5/2003,829.85,36.69,98.28,3.63,30.38,511
3/6/2003,822.1,37,98.31,3.658,31.37,499
3/7/2003,828.89,37.78,98.04,3.643,31.08,502
3/10/2003,807.48,37.27,97.85,3.562,33.31,509
3/11/2003,800.73,36.72,97.91,3.583,33.61,506
3/12/2003,804.19,37.83,98.16,3.583,33.51,504
3/13/2003,831.9,36.01,99.78,3.747,31.76,494
3/14/2003,833.27,35.38,99.99,3.702,30.98,500
3/17/2003,862.79,34.93,100.74,3.84,31.75,500
3/18/2003,866.45,31.67,100.86,3.907,30.43,490
3/19/2003,874.02,29.88,101.58,3.986,31.54,502
3/20/2003,875.67,28.61,101.15,3.955,30.44,502
3/21/2003,895.79,27.36,102,4.105,28.67,492
3/24/2003,864.23,29.56,100.99,3.967,30.39,507
3/25/2003,874.74,29.97,100.87,3.944,28.75,499
3/26/2003,869.95,28.63,100.53,3.93,28.23,498
3/27/2003,868.52,30.37,100.64,3.925,27.96,503
3/28/2003,863.5,30.16,99.96,3.9,27.75,495
3/31/2003,848.18,31.04,98.88,3.798,29.15,490
4/1/2003,858.48,29.78,99.15,3.811,28.36,479
4/2/2003,880.9,28.56,100.08,3.93,28.02,466
4/3/2003,876.45,28.97,100.34,3.911,28.21,458
4/4/2003,878.85,28.62,100.4,3.954,29.13,457
4/7/2003,879.93,27.96,100.7,3.979,28.45,452
4/8/2003,878.29,28,100.53,3.934,27.13,455
4/9/2003,865.99,28.85,100.16,3.898,27.11,461
4/10/2003,871.58,27.46,99.82,3.944,25.6,459
4/11/2003,868.3,28.14,100.18,3.973,24.44,452
4/14/2003,885.23,28.63,99.96,4.016,23.41,441
4/15/2003,890.81,29.29,99.76,3.987,22.56,438
4/16/2003,879.91,29.2,99.06,3.94,22.52,437
4/17/2003,893.58,30.57,99.3,3.958,21.5,431
4/21/2003,892.01,30.88,99.59,3.983,21.95,430
4/22/2003,911.37,29.91,98.73,3.966,20.7,425
4/23/2003,919.02,28,98.78,3.977,20.8,425
4/24/2003,911.43,26.94,98.33,3.921,20.33,430
4/25/2003,898.81,26.36,98.36,3.89,20.8,429
4/28/2003,914.84,25.49,98.67,3.903,20.84,426
4/29/2003,917.84,25.24,98.02,3.929,20.76,419
4/30/2003,916.92,25.8,97.19,3.838,21.21,410
5/1/2003,916.3,26.03,96.7,3.842,21.59,408
5/2/2003,930.08,25.67,96.75,3.925,20.63,396
5/5/2003,926.55,26.49,96.37,3.886,21.13,398
5/6/2003,934.39,25.72,95.34,3.786,20.8,406
5/7/2003,929.62,26.23,95.58,3.677,21,402
5/8/2003,920.27,26.98,94.93,3.683,21.24,398
5/9/2003,933.41,27.72,94.98,3.681,19.69,394
5/12/2003,945.11,27.35,94.55,3.644,19.52,388
5/13/2003,942.3,28.5,94.7,3.604,19.91,385
5/14/2003,939.28,29.17,94.58,3.522,20,395
5/15/2003,946.66,28.74,95.22,3.532,19.24,404
5/16/2003,944.3,29.14,94.08,3.42,18.4,409
5/19/2003,920.77,28.83,93.74,3.487,20.51,412
5/20/2003,919.73,29.28,93.26,3.356,21.29,423
5/21/2003,923.42,29.53,93.54,3.398,21.21,411
5/22/2003,931.87,29.15,93.56,3.316,19.78,407
5/23/2003,933.22,29.66,93.05,3.337,19.17,400
5/27/2003,951.48,29.35,92.72,3.412,19.99,400
5/28/2003,953.22,28.58,93.45,3.425,20.03,400
5/29/2003,949.64,29.1,92.71,3.337,20.43,397
5/30/2003,963.59,29.56,93.29,3.372,19.47,396
6/2/2003,967,30.71,93.34,3.41,20.85,389
6/3/2003,971.56,30.67,93.53,3.331,20.84,391
6/4/2003,986.24,30.05,93.73,3.295,20.62,386
6/5/2003,990.14,30.74,92.52,3.344,20.83,374
6/6/2003,987.76,31.28,93.48,3.353,21.25,370
6/9/2003,975.93,31.45,93.3,3.278,22.15,374
6/10/2003,984.84,31.73,93.56,3.192,20.64,378
6/11/2003,997.48,32.36,92.97,3.212,20.21,374
6/12/2003,998.51,31.51,92.87,3.165,20.41,373
6/13/2003,988.61,30.65,92.22,3.114,20.66,372
6/16/2003,1010.74,31.18,92.4,3.173,20.22,362
6/17/2003,1011.66,31.07,92.61,3.262,20.01,356
6/18/2003,1010.09,30.36,93.17,3.363,19.76,363
6/19/2003,994.7,29.96,93.16,3.339,19.8,373
6/20/2003,995.69,30.82,93.91,3.367,19.14,377
6/23/2003,981.64,30.32,94.08,3.313,20.58,381
6/24/2003,983.45,30.23,94.39,3.251,20.75,379
6/25/2003,975.32,31.35,94.12,3.405,20.81,373
6/26/2003,985.82,29.01,94.97,3.543,19.4,377
6/27/2003,976.22,29.27,95.04,3.543,19.16,381
6/30/2003,974.5,30.19,94.73,3.515,19.52,376
7/1/2003,982.32,30.4,94.3,3.549,19.46,373
7/2/2003,993.75,30.15,94.13,3.538,19.03,377
7/3/2003,985.7,30.42,94.35,3.663,19.39,379
7/7/2003,1004.42,30.13,95.51,3.733,20.06,388
7/8/2003,1007.84,30.22,95.82,3.716,19.48,385
7/9/2003,1002.21,30.88,95.55,3.682,18.93,382
7/10/2003,988.7,31.06,95.39,3.657,19.19,380
7/11/2003,998.14,31.28,95.8,3.628,18.47,385
7/14/2003,1003.86,31.27,96.07,3.726,19.59,375
7/15/2003,1000.42,31.62,97,3.983,19.55,369
7/16/2003,994,31.05,96.72,3.92,19.76,372
7/17/2003,981.73,31.41,96.86,3.922,20.22,365
7/18/2003,993.32,31.96,96.63,4.001,19.11,357
7/21/2003,978.8,31.78,96.11,4.212,19.78,344
7/22/2003,988.11,30.19,96.38,4.124,19.17,346
7/23/2003,988.61,30.09,95.44,4.11,18.64,349
7/24/2003,981.6,30.57,95.34,4.167,18.6,349
7/25/2003,998.68,30.42,94.96,4.177,17.75,347
7/28/2003,996.52,30.11,95.08,4.282,18.36,344
7/29/2003,989.28,30.24,95.33,4.44,18.67,345
7/30/2003,987.49,30.68,96.07,4.309,18.85,355
7/31/2003,990.31,30.54,96.89,4.408,19.49,347
8/1/2003,980.15,32.31,96.66,4.385,20.75,364
8/4/2003,982.82,31.84,96.16,4.285,21.27,381
8/5/2003,965.46,32.22,96.16,4.392,22.68,366
8/6/2003,967.08,31.7,96.29,4.269,21.5,383
8/7/2003,974.12,32.39,95.83,4.219,20.26,377
8/8/2003,977.59,32.18,96.36,4.271,19.59,363
8/11/2003,980.59,32.01,95.87,4.355,19.75,359
